Board_Edges3_ID,Person_Id,Business_Id,Board,NAICS,NAICS3
2330,05JNCV-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2336,06P017-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2333,0DQJTT-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2332,00BT6T-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2337,05JND7-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2331,0BGHL1-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2334,05JNCY-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2335,0048HS-E,06VB92-E,First National Bank in Howell (Michigan),522110,522
2776,00907M-E,084ZPT-E,Firstbank,522110,522
2777,05GSMJ-E,084ZPT-E,Firstbank,522110,522
2354,07752C-E,07ZVYG-E,Grand River Bank,522110,522
2355,07752H-E,07ZVYG-E,Grand River Bank,522110,522
2360,07DT7G-E,07ZVYG-E,Grand River Bank,522110,522
2356,07DT6Z-E,07ZVYG-E,Grand River Bank,522110,522
2357,0044HP-E,07ZVYG-E,Grand River Bank,522110,522
2361,07DT7M-E,07ZVYG-E,Grand River Bank,522110,522
2358,00D7YN-E,07ZVYG-E,Grand River Bank,522110,522
2359,0C8D79-E,07ZVYG-E,Grand River Bank,522110,522
2734,0D8HWY-E,06VG0B-E,Hantz Bank,522110,522
2732,0BVTGN-E,06VG0B-E,Hantz Bank,522110,522
2733,0099FK-E,06VG0B-E,Hantz Bank,522110,522
2748,005W85-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110,522
2747,0CTG9C-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110,522
2749,004WX2-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110,522
2037,094XXP-E,06STBL-E,Isabella Bank,522110,522
2038,00CCDS-E,06STBL-E,Isabella Bank,522110,522
2039,0064D6-E,06STBL-E,Isabella Bank,522110,522
2040,06PZXX-E,06STBL-E,Isabella Bank,522110,522
2041,00CCCW-E,06STBL-E,Isabella Bank,522110,522
2036,00CCF4-E,06STBL-E,Isabella Bank,522110,522
2042,0CN1P5-E,06STBL-E,Isabella Bank,522110,522
2034,05DWYF-E,06STBL-E,Isabella Bank,522110,522
2043,05M65Y-E,06STBL-E,Isabella Bank,522110,522
2031,05M658-E,06STBL-E,Isabella Bank,522110,522
2033,05M65D-E,06STBL-E,Isabella Bank,522110,522
2032,0852WV-E,06STBL-E,Isabella Bank,522110,522
2035,05DWYG-E,06STBL-E,Isabella Bank,522110,522
1073,0722BH-E,085S6R-E,"Kalamazoo County State Bank, Inc.",522110,522
2640,008G8T-E,06PTZQ-E,Keystone Community Bank,522110,522
2639,007T5H-E,06PTZQ-E,Keystone Community Bank,522110,522
2641,05GSMJ-E,06PTZQ-E,Keystone Community Bank,522110,522
2327,05H2F4-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2329,05H2FD-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2328,05H2DZ-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2324,05H2FB-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2325,05LG7Z-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2326,0D03YQ-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2323,0D03YG-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2322,05H2F8-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110,522
2828,09WGXG-E,07N2B7-E,Level One Bank,522110,522
2829,0B9GNG-E,07N2B7-E,Level One Bank,522110,522
2736,05JP3L-E,0788F5-E,Livingston Community Bank,522110,522
2735,0BVTGN-E,0788F5-E,Livingston Community Bank,522110,522
2737,05JP3P-E,0788F5-E,Livingston Community Bank,522110,522
2068,08BFRT-E,06S64S-E,Macatawa Bank,522110,522
2057,05GYH1-E,06S64S-E,Macatawa Bank,522110,522
2058,07GGZ0-E,06S64S-E,Macatawa Bank,522110,522
2059,0B2C6V-E,06S64S-E,Macatawa Bank,522110,522
2060,0B2C7V-E,06S64S-E,Macatawa Bank,522110,522
2061,0B53HQ-E,06S64S-E,Macatawa Bank,522110,522
2062,07KQH0-E,06S64S-E,Macatawa Bank,522110,522
2063,05GYGY-E,06S64S-E,Macatawa Bank,522110,522
2064,05KQL8-E,06S64S-E,Macatawa Bank,522110,522
2065,081QQX-E,06S64S-E,Macatawa Bank,522110,522
2067,067BGN-E,06S64S-E,Macatawa Bank,522110,522
2066,00C8ZQ-E,06S64S-E,Macatawa Bank,522110,522
2258,006Q61-E,06VS72-E,mBank,522110,522
2255,06NH32-E,06VS72-E,mBank,522110,522
2261,05KLTM-E,06VS72-E,mBank,522110,522
2260,06HWLD-E,06VS72-E,mBank,522110,522
2256,004717-E,06VS72-E,mBank,522110,522
2257,009WRL-E,06VS72-E,mBank,522110,522
2254,05J7WW-E,06VS72-E,mBank,522110,522
2253,05H278-E,06VS72-E,mBank,522110,522
2259,006Q63-E,06VS72-E,mBank,522110,522
2164,05H31S-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2163,002WM1-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2165,05H31M-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2159,05H31F-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2157,00DHWK-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2158,05HSKM-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2166,06XH40-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2160,00DHWR-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2161,00DHWS-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2162,05HSKP-E,06SC5S-E,Mercantile Bank of Michigan,522110,522
2382,005SX0-E,06VY78-E,Monarch Community Bank,522110,522
2381,07514M-E,06VY78-E,Monarch Community Bank,522110,522
2379,002NWP-E,06VY78-E,Monarch Community Bank,522110,522
2380,07514H-E,06VY78-E,Monarch Community Bank,522110,522
2376,05X9B9-E,06VY78-E,Monarch Community Bank,522110,522
2377,05X9B8-E,06VY78-E,Monarch Community Bank,522110,522
2378,005KRV-E,06VY78-E,Monarch Community Bank,522110,522
1719,062HYB-E,002XN3-E,Pavilion Bancorp Inc Com,522110,522
497,005B56-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
496,005B5Q-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
495,06Q761-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
494,006QV0-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
493,005B6W-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
491,05SMHX-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
490,006QTN-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
489,005B4T-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
488,0F0TGW-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
487,06XTVB-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
492,005B5D-E,84336P10,"Southern Michigan Bancorp, Inc.",522110,522
2180,05SMHX-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2177,06XTVB-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2181,005B5D-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2182,005B6W-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2178,005B4T-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2183,006QV0-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2184,06Q761-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2185,005B5Q-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2179,006QTN-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
2186,005B56-E,05LMK6-E,Southern Michigan Bank & Trust,522110,522
476,0C918L-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
471,0C917X-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
474,05KPQ2-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
470,0BML8J-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
472,05X2BZ-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
475,0040CX-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
479,06VMQV-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
469,05FSG8-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
468,0C919G-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
480,05FF0B-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
467,0C918B-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
477,007D4R-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
478,073YQM-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
473,007434-E,87482X10,"Talmer Bancorp, Inc. Class A",522110,522
2049,05X2BZ-E,07D08Y-E,Talmer Bank and Trust,522110,522
2048,0C917X-E,07D08Y-E,Talmer Bank and Trust,522110,522
2047,0BML8J-E,07D08Y-E,Talmer Bank and Trust,522110,522
2044,0C918B-E,07D08Y-E,Talmer Bank and Trust,522110,522
2050,007434-E,07D08Y-E,Talmer Bank and Trust,522110,522
2045,0C919G-E,07D08Y-E,Talmer Bank and Trust,522110,522
2046,05FSG8-E,07D08Y-E,Talmer Bank and Trust,522110,522
2054,073YQM-E,07D08Y-E,Talmer Bank and Trust,522110,522
2055,06VMQV-E,07D08Y-E,Talmer Bank and Trust,522110,522
2053,0C918L-E,07D08Y-E,Talmer Bank and Trust,522110,522
2051,05KPQ2-E,07D08Y-E,Talmer Bank and Trust,522110,522
2056,05FF0B-E,07D08Y-E,Talmer Bank and Trust,522110,522
2052,0040CX-E,07D08Y-E,Talmer Bank and Trust,522110,522
1684,00CY7L-E,06Q8M3-E,Talmer West Bank,522110,522
2274,00DF5W-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2276,0DWZZV-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2271,07N2QW-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2277,00443D-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2278,0B60WM-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2272,0BVTGN-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2275,05JP3P-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2273,05JP3L-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
2279,065QJZ-E,005RNC-E,"The State Bank (Fenton, Michigan)",522110,522
1686,05DY99-E,07R9YK-E,Traverse City State Bank,522110,522
481,0CZJ3F-E,91409010,"University Bancorp, Inc.",522110,522
486,05YNV6-E,91409010,"University Bancorp, Inc.",522110,522
485,0012DS-E,91409010,"University Bancorp, Inc.",522110,522
484,005YGK-E,91409010,"University Bancorp, Inc.",522110,522
483,005T2D-E,91409010,"University Bancorp, Inc.",522110,522
482,06W4RN-E,91409010,"University Bancorp, Inc.",522110,522
1757,06W4RN-E,06W4QB-E,"University Bank (Ann Arbor, Michigan)",522110,522
1763,075YF1-E,0CZBXF-E,West Shore Bank,522110,522
504,0B267Z-E,97788010,"Wolverine Bancorp, Inc.",522110,522
502,06NMP2-E,97788010,"Wolverine Bancorp, Inc.",522110,522
501,0BS7BG-E,97788010,"Wolverine Bancorp, Inc.",522110,522
500,0B260S-E,97788010,"Wolverine Bancorp, Inc.",522110,522
503,0BKHV7-E,97788010,"Wolverine Bancorp, Inc.",522110,522
499,0B264S-E,97788010,"Wolverine Bancorp, Inc.",522110,522
498,0B263B-E,97788010,"Wolverine Bancorp, Inc.",522110,522
2467,006G8B-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
2470,006DLP-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
2471,0073M0-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
2468,0073LM-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
2466,0D686V-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
2469,004WY5-E,0CMDPT-E,First Federal of Northern Michigan,522120,522
507,0D686V-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
511,004WY5-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
512,006DLP-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
510,0D80FG-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
508,006G8B-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
509,06ZYS2-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
506,067B8N-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
505,0DV8BV-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120,522
2105,005Z3N-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2104,00C1SN-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2112,064S0W-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2107,05G07B-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2108,003WMZ-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2109,05KHQ7-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2110,05G079-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2111,076N9J-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2113,061TFX-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2103,05G07C-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2106,00CDQK-E,06NHV4-E,"Flagstar Bank, FSB",522120,522
2484,05J4MZ-E,05S3DY-E,Sturgis Bank & Trust Co.,522120,522
2486,05YPL3-E,05S3DY-E,Sturgis Bank & Trust Co.,522120,522
2483,003RH5-E,05S3DY-E,Sturgis Bank & Trust Co.,522120,522
2485,05YPL1-E,05S3DY-E,Sturgis Bank & Trust Co.,522120,522
2487,005QWH-E,05S3DY-E,Sturgis Bank & Trust Co.,522120,522
1741,06FXMC-E,07P6MX-E,Dow Chemical Employees' Credit Union,522130,522
1363,0D7XDK-E,07PN7S-E,Michigan State University Federal Credit Union,522130,522
447,07BKFF-E,02005N10,Ally Financial Inc,522220,522
449,05MXQK-E,02005N10,Ally Financial Inc,522220,522
445,05F6H1-E,02005N10,Ally Financial Inc,522220,522
446,05F49Y-E,02005N10,Ally Financial Inc,522220,522
452,06QSNS-E,02005N10,Ally Financial Inc,522220,522
451,004MBH-E,02005N10,Ally Financial Inc,522220,522
453,0D42CT-E,02005N10,Ally Financial Inc,522220,522
448,05H32Y-E,02005N10,Ally Financial Inc,522220,522
450,05F0ND-E,02005N10,Ally Financial Inc,522220,522
2780,05FGP0-E,000DQ5-E,Chrysler Financial Corp.,522220,522
2781,05HK54-E,000DQ5-E,Chrysler Financial Corp.,522220,522
464,05G210-E,22531010,Credit Acceptance Corporation,522220,522
466,0044GX-E,22531010,Credit Acceptance Corporation,522220,522
465,002HY3-E,22531010,Credit Acceptance Corporation,522220,522
463,05FH7W-E,22531010,Credit Acceptance Corporation,522220,522
2348,0DNKNS-E,000KN5-E,Ford Motor Credit Company,522220,522
2347,061LSX-E,000KN5-E,Ford Motor Credit Company,522220,522
2346,06SQ4C-E,000KN5-E,Ford Motor Credit Company,522220,522
2350,06WWBZ-E,000KN5-E,Ford Motor Credit Company,522220,522
2351,0DNKP7-E,000KN5-E,Ford Motor Credit Company,522220,522
2353,071GPC-E,000KN5-E,Ford Motor Credit Company,522220,522
2352,0BQKWX-E,000KN5-E,Ford Motor Credit Company,522220,522
2349,0676HB-E,000KN5-E,Ford Motor Credit Company,522220,522
894,062XPR-E,05L911-E,"Signature Financial Group, Inc.",522220,522
2691,06ZHXV-E,064HJK-E,Ally Commercial Finance LLC,522291,522
2690,071TSX-E,064HJK-E,Ally Commercial Finance LLC,522291,522
2692,066P08-E,064HJK-E,Ally Commercial Finance LLC,522291,522
1121,07NJB6-E,063YG2-E,DFCU Financial Group LLC,522291,522
1124,0BQF7X-E,063YG2-E,DFCU Financial Group LLC,522291,522
1129,0CGR6R-E,063YG2-E,DFCU Financial Group LLC,522291,522
1128,07NJ9Q-E,063YG2-E,DFCU Financial Group LLC,522291,522
1127,068Y8F-E,063YG2-E,DFCU Financial Group LLC,522291,522
1126,07NJBM-E,063YG2-E,DFCU Financial Group LLC,522291,522
1130,07NJBV-E,063YG2-E,DFCU Financial Group LLC,522291,522
1125,07NJBJ-E,063YG2-E,DFCU Financial Group LLC,522291,522
1123,07HV7V-E,063YG2-E,DFCU Financial Group LLC,522291,522
1122,07NJ9D-E,063YG2-E,DFCU Financial Group LLC,522291,522
1675,005TFT-E,06MKCJ-E,"Midwest Loan Services, Inc.",522292,522
944,068CC1-E,064KP3-E,Crawford & Winiarski Financial Consulting LLC,522293,522
1367,0DKB5Y-E,0876NL-E,"Gold Star Mortgage Financial Group, Inc.",522310,522
1616,07N048-E,064K04-E,GreenStone Farm Credit Services,522310,522
1607,07473L-E,064K04-E,GreenStone Farm Credit Services,522310,522
1598,0DH6HB-E,064K04-E,GreenStone Farm Credit Services,522310,522
1597,0DH6HH-E,064K04-E,GreenStone Farm Credit Services,522310,522
1596,0DH6HY-E,064K04-E,GreenStone Farm Credit Services,522310,522
1595,0D7ZG6-E,064K04-E,GreenStone Farm Credit Services,522310,522
1599,07N03P-E,064K04-E,GreenStone Farm Credit Services,522310,522
1600,0D7ZFZ-E,064K04-E,GreenStone Farm Credit Services,522310,522
1601,07N03S-E,064K04-E,GreenStone Farm Credit Services,522310,522
1606,0D7ZFR-E,064K04-E,GreenStone Farm Credit Services,522310,522
1604,007KNH-E,064K04-E,GreenStone Farm Credit Services,522310,522
1605,0DH6GY-E,064K04-E,GreenStone Farm Credit Services,522310,522
1608,0770ZL-E,064K04-E,GreenStone Farm Credit Services,522310,522
1609,07N03Y-E,064K04-E,GreenStone Farm Credit Services,522310,522
1610,07N040-E,064K04-E,GreenStone Farm Credit Services,522310,522
1611,0DH6J9-E,064K04-E,GreenStone Farm Credit Services,522310,522
1612,0D7ZFX-E,064K04-E,GreenStone Farm Credit Services,522310,522
1613,0DH6GH-E,064K04-E,GreenStone Farm Credit Services,522310,522
1614,06H1T7-E,064K04-E,GreenStone Farm Credit Services,522310,522
1615,0DH6FS-E,064K04-E,GreenStone Farm Credit Services,522310,522
1602,07N03M-E,064K04-E,GreenStone Farm Credit Services,522310,522
1603,07N03Q-E,064K04-E,GreenStone Farm Credit Services,522310,522
1308,0B2N6W-E,07ZQGN-E,MVB Mortgage Corp.,522310,522
1330,0BT0MT-E,07X7T6-E,"Shore Financial Services, Inc.",522310,522
3229,0DBY1D-E,00F69K-E,"Protean Payment, Inc.",522320,522
3228,0DBY1G-E,00F69K-E,"Protean Payment, Inc.",522320,522
1328,0BS472-E,07W9SB-E,"R-B Financial/Mortgages, Inc.",522390,522
856,07D24S-E,060551-E,Amherst Partners LLC,523110,523
855,05H278-E,060551-E,Amherst Partners LLC,523110,523
1387,09L8VM-E,07R81P-E,Multi-Bank Services Ltd.,523120,523
1388,09L8WD-E,07R81P-E,Multi-Bank Services Ltd.,523120,523
1346,0C3FC8-E,07XB2J-E,Bond Corp.,523920,523
1267,08B886-E,00101H-E,"Keyco Bond Fund, Inc.",523920,523
1270,08B87W-E,00101H-E,"Keyco Bond Fund, Inc.",523920,523
1268,00C9CY-E,00101H-E,"Keyco Bond Fund, Inc.",523920,523
1269,08B880-E,00101H-E,"Keyco Bond Fund, Inc.",523920,523
1688,05FD34-E,0CJFFP-E,"Auto Club Trust, FSB",523930,523
1666,004CXD-E,0CMQFQ-E,Azaz Capital Corp.,523930,523
1077,074N2P-E,006CNQ-E,P&M Corporate Finance LLC,523930,523
818,05DYRQ-E,003M0H-E,Greenleaf Trust,523991,523
817,05DYR5-E,003M0H-E,Greenleaf Trust,523991,523
1619,07DR23-E,05MKJS-E,Accelerator Group LLC,523999,523
1617,0DCG30-E,05MKJS-E,Accelerator Group LLC,523999,523
1618,08FDFX-E,05MKJS-E,Accelerator Group LLC,523999,523
2704,05GJYM-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999,523
2702,078394-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999,523
2703,001ZRF-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999,523
1756,06V6RC-E,07KCTT-E,Asset Acceptance LLC,523999,523
2824,07KX24-E,05V7SX-E,"Beringea, Inc.",523999,523
2825,06GT8L-E,05V7SX-E,"Beringea, Inc.",523999,523
522,09RRBR-E,40432Y10,HPIL Holding,523999,523
520,004CXD-E,40432Y10,HPIL Holding,523999,523
521,06NWYL-E,40432Y10,HPIL Holding,523999,523
1003,06KN1B-E,067Q0C-E,"Michigan Holdings, Inc.",523999,523
1004,06RWF5-E,067Q0C-E,"Michigan Holdings, Inc.",523999,523
1005,0957WW-E,067Q0C-E,"Michigan Holdings, Inc.",523999,523
1006,07J22G-E,067Q0C-E,"Michigan Holdings, Inc.",523999,523
2402,06KKSR-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2401,0DJM4B-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2398,05RB6Z-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2397,06YZHH-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2399,05MD8L-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2403,0CGWH9-E,06YWVY-E,Michigan Venture Capital Association,523999,523
2400,06BHCF-E,06YWVY-E,Michigan Venture Capital Association,523999,523
1370,0DTQ0D-E,00CQP6-E,"PDK Energy, Inc.",523999,523
957,06B8LN-E,06BG5G-E,RDV Corp.,523999,523
888,0625DH-E,06FVQH-E,Ross Learning LLC /Management/,523999,523
517,06MMYM-E,80011110,Sandston Corporation,523999,523
516,005PS4-E,80011110,Sandston Corporation,523999,523
1012,06LG5P-E,0CZ3DZ-E,Start Garden LLC,523999,523
881,05XW0B-E,06QBBR-E,The Oxford Investment Group,523999,523
519,09HP56-E,90255710,"UAN Cultural & Creative Co., Ltd.",523999,523
518,0BTG06-E,90255710,"UAN Cultural & Creative Co., Ltd.",523999,523
513,09LX1P-E,90255W10,UAN Power Corp.,523999,523
514,0CSZQM-E,90255W10,UAN Power Corp.,523999,523
515,09HP56-E,90255W10,UAN Power Corp.,523999,523
900,064HQH-E,064CCG-E,Auto-Owners Insurance Group,524113,524
1967,067H84-E,064CGK-E,Blue Care Network of Michigan,524114,524
1968,065C9K-E,064CGK-E,Blue Care Network of Michigan,524114,524
1969,067H9W-E,064CGK-E,Blue Care Network of Michigan,524114,524
1959,06Y0DB-E,064CGK-E,Blue Care Network of Michigan,524114,524
1970,065C9G-E,064CGK-E,Blue Care Network of Michigan,524114,524
1965,067H9T-E,064CGK-E,Blue Care Network of Michigan,524114,524
1963,067H9H-E,064CGK-E,Blue Care Network of Michigan,524114,524
1962,067H93-E,064CGK-E,Blue Care Network of Michigan,524114,524
1960,067HB7-E,064CGK-E,Blue Care Network of Michigan,524114,524
1966,06Y0DM-E,064CGK-E,Blue Care Network of Michigan,524114,524
1958,067H9Y-E,064CGK-E,Blue Care Network of Michigan,524114,524
1957,067H9V-E,064CGK-E,Blue Care Network of Michigan,524114,524
1956,066104-E,064CGK-E,Blue Care Network of Michigan,524114,524
1955,067H9K-E,064CGK-E,Blue Care Network of Michigan,524114,524
1961,067HB8-E,064CGK-E,Blue Care Network of Michigan,524114,524
1964,067H9N-E,064CGK-E,Blue Care Network of Michigan,524114,524
793,002HL6-E,05KWFB-E,"Delta Dental, Inc.",524114,524
792,0055KB-E,05KWFB-E,"Delta Dental, Inc.",524114,524
2226,006JP6-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2234,05JVRZ-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2227,0BRH25-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2229,0BRH2B-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2230,0701HQ-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2231,069BZF-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2232,0BRH2F-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2233,05H48W-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
2228,0CM0MT-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114,524
1888,06D1F7-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1889,006HHJ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1886,07B0HW-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1890,0CDNWT-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1899,06D1G7-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1885,07B0HG-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1884,06D1DQ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1887,06D1F6-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1902,07B0JZ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1901,07B0JT-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1895,06D1FZ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1900,07B0JQ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1891,06D1FJ-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1898,065LBV-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1897,0CZPT1-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1896,07B0JF-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1894,06D1FV-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1893,06D1FR-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1892,07B0J4-E,064MXM-E,Health Alliance Plan of Michigan,524114,524
1722,0649C9-E,06XHRD-E,American Road Insurance Co.,524126,524
1706,05JKGQ-E,06GHL7-E,Amerisure Insurance Co.,524126,524
1034,05MXXW-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1036,074SBQ-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1035,05DYHH-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1033,06CT88-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1031,0D3769-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1032,001WKL-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1040,05JKGQ-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1038,06CYYM-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1030,06PD8R-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1037,06PD8C-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1039,05FQWQ-E,05L4BS-E,Amerisure Mutual Insurance Company,524126,524
1774,07N06X-E,06NK46-E,Auto Club Insurance Association,524126,524
2550,0042R6-E,05GPYL-E,Dorinco Reinsurance Co.,524126,524
2549,006KY1-E,05GPYL-E,Dorinco Reinsurance Co.,524126,524
2551,005F50-E,05GPYL-E,Dorinco Reinsurance Co.,524126,524
2552,06FXMC-E,05GPYL-E,Dorinco Reinsurance Co.,524126,524
2548,0892LX-E,05GPYL-E,Dorinco Reinsurance Co.,524126,524
2492,006845-E,06P2KN-E,Fremont Insurance Co.,524126,524
2491,006842-E,06P2KN-E,Fremont Insurance Co.,524126,524
2490,001DSL-E,06P2KN-E,Fremont Insurance Co.,524126,524
2489,00683X-E,06P2KN-E,Fremont Insurance Co.,524126,524
2488,00683Q-E,06P2KN-E,Fremont Insurance Co.,524126,524
